Date,Open,High,Low,Close,Volume,t_point
29-01-2021 00:00,33350,34128,33350,34128,9655,0
29-01-2021 01:00,34117,34117,33840,33874,9845,0
29-01-2021 02:00,33862,33948.53906,33862,33948.53906,10049,0
29-01-2021 03:00,33949,34009,33708,33708,10148,0
29-01-2021 04:00,33729,33729,33118,33118,10746,0
29-01-2021 05:00,33112,33112,32988,32988,10703,0
29-01-2021 06:00,32990,32990,32513,32513,10796,0
29-01-2021 07:00,32504,32504,32314,32314,10579,1
29-01-2021 08:00,32329,36499,32329,36499,13112,0
29-01-2021 09:00,36303,36972,36303,36879,18359,0
29-01-2021 10:00,36817,36817,36698.52344,36698.52344,20241,0
29-01-2021 11:00,36663,37139,36663,37139,21046,0
29-01-2021 12:00,37093,37935,37093,37935,21595,0
29-01-2021 13:00,37925,38450.74609,37925,38450.74609,23298,0
29-01-2021 14:00,38418,38418,37163,37163,24943,0
29-01-2021 15:00,37221,37221,37164,37198,26201,0
29-01-2021 16:00,37226,37226,36149.72656,36149.72656,26541,0
29-01-2021 17:00,36084,36084,35730,35730,26920,0
29-01-2021 18:00,35800,35800,35227,35227,27937,0
29-01-2021 19:00,35222,35222,34060.3125,34328,29008,0
29-01-2021 20:00,34350,34598.90625,34350,34598.90625,29225,0
29-01-2021 21:00,34570,34680,34462.64844,34680,29098,0
29-01-2021 22:00,34623,34623,34442,34468,28714,0
29-01-2021 23:00,34461,34461,34280.66406,34280.66406,28640,0
30-01-2021 00:00,34268,34724,34268,34306,28164,0
30-01-2021 01:00,34284,34284,34110,34110,28140,0
30-01-2021 02:00,34131,34131,33856,33856,28033,0
30-01-2021 03:00,33819,33819,33136.58594,33248,28736,1
30-01-2021 04:00,33277.94531,33526,33277.94531,33526,28728,0
30-01-2021 05:00,33560.18359,33560.18359,33219,33545,28823,0
30-01-2021 06:00,33537,33837,33420,33837,28732,0
30-01-2021 07:00,33833.27734,34074,33833.27734,34074,28662,0
30-01-2021 08:00,34072,34248,33887,33887,26159,0
30-01-2021 09:00,33888,34298,33888,34298,20919,0
30-01-2021 10:00,34284,34348,34284,34348,19189,0
30-01-2021 11:00,34322.37109,34322.37109,33661.84375,33661.84375,18503,1
30-01-2021 12:00,33675,33794,33673,33794,17693,0
30-01-2021 13:00,33795.80859,34281,33795.80859,34281,15914,0
30-01-2021 14:00,34266,34293,34207,34293,14068,0
30-01-2021 15:00,34305,34326,34270,34270,12513,0
30-01-2021 16:00,34269,34269,34004,34004,11913,0
30-01-2021 17:00,33993,34294,33993,34294,11364,0
30-01-2021 18:00,34296,34382,34296,34382,10141,0
30-01-2021 19:00,34386,34386,34380,34380,8802,0
30-01-2021 20:00,34380,34446,34204,34204,8152,0
30-01-2021 21:00,34211,34714,34211,34714,7784,0
30-01-2021 22:00,34726,34791,34622,34622,7590,0
30-01-2021 23:00,34604,34604,34334,34334,7290,0
31-01-2021 00:00,34334,34334,34111,34111,7000,0
31-01-2021 01:00,34128,34238,34128,34238,6735,0
31-01-2021 02:00,34232,34232,33714,33714,7945,0
31-01-2021 03:00,33706,33913,33706,33913,7116,0
31-01-2021 04:00,33937,34028,33937,34028,6453,0
31-01-2021 05:00,34034,34034,33716,33733,6220,0
31-01-2021 06:00,33733,33733,33650,33650,6130,0
31-01-2021 07:00,33663,33794.4375,33607.12891,33607.12891,5897,0
31-01-2021 08:00,33613,33613,33610,33611,5751,0
31-01-2021 09:00,33613,33613,33342.92188,33342.92188,5703,1
31-01-2021 10:00,33336.85156,33684,33336.85156,33684,5493,0
31-01-2021 11:00,33686,33686,33602,33602,5348,0
31-01-2021 12:00,33602,34025,33602,34025,5561,0
31-01-2021 13:00,34025,34025,33730,33730,5413,0
31-01-2021 14:00,33736,33736,33401,33401,5411,0
31-01-2021 15:00,33384,33384,32952,32952,5945,0
31-01-2021 16:00,32900,33067,32900,32954,5793,0
31-01-2021 17:00,32985,32985,32320,32320,6001,1
31-01-2021 18:00,32318,32504,32270,32504,6078,0
31-01-2021 19:00,32485,32863.0625,32485,32863.0625,6169,0
31-01-2021 20:00,32871,32900,32871,32900,6191,0
31-01-2021 21:00,32904,32904,32615,32615,6065,0
31-01-2021 22:00,32601,33000,32601,33000,6023,0
31-01-2021 23:00,33012,33141,33012,33141,5823,0
01-02-2021 00:00,33141,33141,32595,32597,5984,1
01-02-2021 01:00,32603,33494,32603,33452,6132,0
01-02-2021 02:00,33476,33707,33476,33707,4749,0
01-02-2021 03:00,33692,33692,33626,33626,4583,0
01-02-2021 04:00,33615.78125,33651,33583,33583,4625,0
01-02-2021 05:00,33584,33825,33584,33825,4697,0
01-02-2021 06:00,33805.36328,33885,33577,33577,5159,1
01-02-2021 07:00,33547,33817,33547,33817,5125,0
01-02-2021 08:00,33812,34500,33812,34500,5239,0
01-02-2021 09:00,34500,34500,34378,34378,5562,0
01-02-2021 10:00,34421,34421,34184,34184,5681,0
01-02-2021 11:00,34194,34209,34194,34209,5816,0
01-02-2021 12:00,34212,34212,33823.25391,33823.25391,5699,0
01-02-2021 13:00,33817.13281,33817.13281,33745,33745,5877,0
01-02-2021 14:00,33737,33840,33560,33560,5982,0
01-02-2021 15:00,33569,33576,33194,33194,5858,1
01-02-2021 16:00,33179.32031,33461,33179.32031,33461,5893,0
01-02-2021 17:00,33461.20313,34032,33461.20313,34032,5689,0
01-02-2021 18:00,34002,34002,33732.51953,33732.51953,5502,0
01-02-2021 19:00,33755,33870,33755,33870,5393,0
01-02-2021 20:00,33870,33968,33860,33860,5309,0
01-02-2021 21:00,33808,33808,33671.28516,33671.28516,5306,0
01-02-2021 22:00,33671.28516,33671.28516,33593,33593,5313,0
01-02-2021 23:00,33582,33712,33559,33559,5300,1
02-02-2021 00:00,33559,33838,33559,33838,5168,0
02-02-2021 01:00,33799.11328,33808,33799.11328,33806,5016,0
02-02-2021 02:00,33803,33806,33707,33707,4826,0
02-02-2021 03:00,33707,33707,33590,33590,4808,0
02-02-2021 04:00,33590,33955,33590,33955,4773,0
02-02-2021 05:00,33929,34018,33929,34018,4715,0
02-02-2021 06:00,34053,34369,34053,34369,4283,0
02-02-2021 07:00,34368,34378,34236,34378,5583,0
02-02-2021 08:00,34359,34760,34359,34760,5483,0
02-02-2021 09:00,34775,35430,34775,35430,6153,0
02-02-2021 10:00,35449,35449,35252,35252,6225,0
02-02-2021 11:00,35260,35260,34818,34818,6270,0
02-02-2021 12:00,34825,34915,34825,34886,6358,0
02-02-2021 13:00,34889,34966,34889,34930,6386,0
02-02-2021 14:00,34949,34949,34671,34872,6286,0
02-02-2021 15:00,34874.94531,35092,34776,34776,6053,1
02-02-2021 16:00,34781,35048.36719,34781,35048.36719,6224,0
02-02-2021 17:00,35064,35064,34940,34940,6198,0
02-02-2021 18:00,34940,35350.54688,34940,35350.54688,6251,0
02-02-2021 19:00,35351.75781,35851,35351.75781,35851,6564,0
02-02-2021 20:00,35864,35909,35864,35909,7048,0
02-02-2021 21:00,35905,35960,35749,35749,7086,0
02-02-2021 22:00,35749,35749,35670,35670,7032,0
02-02-2021 23:00,35668,35668,35563,35563,7006,0
03-02-2021 00:00,35563,36228,35563,36228,7121,0
03-02-2021 01:00,36221,36221,35991,35991,7246,0
03-02-2021 02:00,35977,36028,35977,36028,7270,0
03-02-2021 03:00,36009,36506,36009,36506,7379,0
03-02-2021 04:00,36507,36816,36507,36703,7883,0
03-02-2021 05:00,36743,36743,36587,36587,8085,0
03-02-2021 06:00,36589,36623,36589,36623,8320,0
03-02-2021 07:00,36676,36676,36430,36430,7009,0
03-02-2021 08:00,36427,36427,36188,36188,7377,0
03-02-2021 09:00,36175,36175,35908,35908,8695,1
03-02-2021 10:00,35909,36094,35906,36094,8860,0
03-02-2021 11:00,36094,36094,36010,36010,8756,0
03-02-2021 12:00,36010,36298,35970,36255,8755,0
03-02-2021 13:00,36279,36639.6875,36279,36639.6875,8996,0
03-02-2021 14:00,36640,36643,36554,36643,8988,0
03-02-2021 15:00,36628,36979,36628,36979,9097,0
03-02-2021 16:00,36983,37231,36983,37231,8991,0
03-02-2021 17:00,37214,37214,37063,37190,8992,0
03-02-2021 18:00,37199,37199,37164,37164,9032,0
03-02-2021 19:00,37164,37164,36826,36826,8856,0
03-02-2021 20:00,36824,37075,36824,37075,8434,0
03-02-2021 21:00,37084,37280,37084,37280,8536,0
03-02-2021 22:00,37285,37385,37285,37295,8644,0
03-02-2021 23:00,37294,37677,37294,37677,8801,0
04-02-2021 00:00,37677,38078,37677,38078,9213,0
04-02-2021 01:00,38115,38185,37998,38185,9264,0
04-02-2021 02:00,38184,38184,37861,37925,9473,0
04-02-2021 03:00,37929,37929,37501,37501,9519,0
04-02-2021 04:00,37498,37715.83203,37498,37715.83203,9076,0
04-02-2021 05:00,37702,37702,37606,37606,8898,0
04-02-2021 06:00,37600.41016,38114.80078,37572,38114.80078,8688,0
04-02-2021 07:00,38116,38116,37861,37861,8734,0
04-02-2021 08:00,37860,37860,37315,37315,8914,1
04-02-2021 09:00,37381,37547,37381,37547,7030,0
04-02-2021 10:00,37571,37639,37543,37639,6727,0
04-02-2021 11:00,37647,37647,37394,37394,6749,0
04-02-2021 12:00,37351,37642,37351,37642,6581,0
04-02-2021 13:00,37634,37634,37511,37591,6209,0
04-02-2021 14:00,37591,37591,36850,36850,6318,0
04-02-2021 15:00,36850,36850,36521,36592,6456,1
04-02-2021 16:00,36583,36966,36583,36966,6555,0
04-02-2021 17:00,36957,37024,36908,36908,6522,0
04-02-2021 18:00,36902,37307,36902,37159,6530,0
04-02-2021 19:00,37175,37506,37175,37506,6576,0
04-02-2021 20:00,37497,37804,37497,37618.39453,6633,0
04-02-2021 21:00,37648,37648,37405,37644,6576,0
04-02-2021 22:00,37665,37665,37265,37265,6532,0
04-02-2021 23:00,37264,37328,36975,36975,6419,0
05-02-2021 00:00,36975,37190,36975,37029,5792,0
05-02-2021 01:00,37003,37003,36591,36591,5614,1
05-02-2021 02:00,36622,36985.57813,36622,36985.57813,5439,0
05-02-2021 03:00,36960,37352,36960,37352,5358,0
05-02-2021 04:00,37356,37356,37273,37273,5297,0
05-02-2021 05:00,37255,37264,37089.53125,37089.53125,5263,0
05-02-2021 06:00,37067,37391,37067,37385,5226,0
05-02-2021 07:00,37384,37707,37384,37707,5170,0
05-02-2021 08:00,37693,37726,37623,37726,4594,0
05-02-2021 09:00,37749,37749,37283,37283,4308,0
05-02-2021 10:00,37272.55859,37461,37272.55859,37461,4204,0
05-02-2021 11:00,37435,37729,37435,37729,4081,0
05-02-2021 12:00,37723,37960,37723,37960,4517,0
05-02-2021 13:00,37925,38353,37925,38353,4715,0
05-02-2021 14:00,38354,38354,38121,38121,4572,0
05-02-2021 15:00,38128,38128,37973,37973,4201,0
05-02-2021 16:00,37967,37967,37807,37807,4232,0
05-02-2021 17:00,37813.33984,37872,37813.33984,37872,4214,0
05-02-2021 18:00,37884,37884,37366,37366,4385,1
05-02-2021 19:00,37373,37613,37373,37613,4447,0
05-02-2021 20:00,37604.04297,37732,37604.04297,37732,4387,0
05-02-2021 21:00,37742,37814,37742,37814,4320,0
05-02-2021 22:00,37807,37807,37782,37782,4407,0
05-02-2021 23:00,37759,38260,37759,38260,4479,0
06-02-2021 00:00,38260,38762,38260,38762,4928,0
06-02-2021 01:00,38741,38805,38741,38805,5625,0
06-02-2021 02:00,38792,39420,38792,39420,6093,0
06-02-2021 03:00,39406,39422,39406,39412,6181,0
06-02-2021 04:00,39412,39412,39273,39273,6469,0
06-02-2021 05:00,39260,39260,39081,39081,6788,0
06-02-2021 06:00,39084,39428.39844,39084,39362,6833,0
06-02-2021 07:00,39337.73438,39440,39337.73438,39440,6799,0
06-02-2021 08:00,39407,39657,39407,39545,7199,0
06-02-2021 09:00,39546,39994,39546,39994,7760,0
06-02-2021 10:00,39996,40119,39996,40119,8430,0
06-02-2021 11:00,40120,40342,40120,40296,9523,0
06-02-2021 12:00,40311.16016,40332.98828,40063,40063,9312,0
06-02-2021 13:00,40047,40199,40047,40199,9200,0
06-02-2021 14:00,40217,40449,40217,40361,9435,0
06-02-2021 15:00,40371,40900,40371,40900,9660,0
06-02-2021 16:00,40919,40919,40666,40666,9550,0
06-02-2021 17:00,40665,40665,40300,40300,9701,0
06-02-2021 18:00,40263,40387,40263,40387,9815,0
06-02-2021 19:00,40369,40369,40227,40227,9658,0
06-02-2021 20:00,40243.82422,40243.82422,39865,40147.43359,9785,0
06-02-2021 21:00,40165,40178,40146,40146,9810,0
06-02-2021 22:00,40115,40115,40058,40058,9805,0
06-02-2021 23:00,40052.91406,40052.91406,39257,39257,10180,0
07-02-2021 00:00,39257,39578,39257,39578,10453,0
07-02-2021 01:00,39597,39597,38673,38673,9974,0
07-02-2021 02:00,38650,38804,38650,38804,9619,0
07-02-2021 03:00,38788,38856.05078,38788,38856.05078,9541,0
07-02-2021 04:00,38855,38855,38374,38374,9612,1
07-02-2021 05:00,38373,38617.20313,38253,38617.20313,9544,0
07-02-2021 06:00,38581,38593,38581,38593,9525,0
07-02-2021 07:00,38593.10547,39090,38593.10547,39090,9586,0
07-02-2021 08:00,39090,39489,39090,39489,9277,0
07-02-2021 09:00,39493,39566,39493,39566,8750,0
07-02-2021 10:00,39559,39559,39347.375,39347.375,8116,0
07-02-2021 11:00,39347.375,39347.375,39070,39070,7087,0
07-02-2021 12:00,39070,39070,38714,38825,7025,0
07-02-2021 13:00,38826,38826,38677,38677,7165,0
07-02-2021 14:00,38661,38661,38242,38242,7361,0
07-02-2021 15:00,38222.00781,38222.00781,37906,37906,8186,0
07-02-2021 16:00,37912,38215,37912,38215,8556,0
07-02-2021 17:00,38203,38203,37880,37880,8494,1
07-02-2021 18:00,37879,38324,37879,38290,8130,0
07-02-2021 19:00,38252,38252,38060,38060,8129,0
07-02-2021 20:00,38064,38453.04297,38061,38453.04297,8128,0
07-02-2021 21:00,38482.00391,38549,38482.00391,38549,8118,0
07-02-2021 22:00,38542,38804.72656,38542,38804.72656,8004,0
07-02-2021 23:00,38804,39000,38804,38841.01953,7627,0
08-02-2021 00:00,38841.01953,38841.01953,38756,38756,6957,0
08-02-2021 01:00,38749,38749,38559,38559,6702,0
08-02-2021 02:00,38552,38552,38230,38230,6974,0
08-02-2021 03:00,38239,38239,38031,38031,7090,1
08-02-2021 04:00,38051,38584,38051,38584,6884,0
08-02-2021 05:00,38586,38710,38586,38710,6691,0
08-02-2021 06:00,38701,39057,38701,39057,6657,0
08-02-2021 07:00,39056,39295,39025,39295,6678,0
08-02-2021 08:00,39314,39314,39187,39201.36719,6518,0
08-02-2021 09:00,39202.57031,39202.57031,38972,38972,6341,0
08-02-2021 10:00,38943,39436,38943,39436,6402,0
08-02-2021 11:00,39446,39446,39417,39419,6518,0
08-02-2021 12:00,39429,43177.51172,39429,43177.51172,10232,0
08-02-2021 13:00,43300.19531,43837,43161,43161,17057,0
08-02-2021 14:00,43178,43720,43178,43720,18399,0
08-02-2021 15:00,43729,43913,43729,43913,19102,0
08-02-2021 16:00,43945,43945,43239.26953,43239.26953,19863,0
08-02-2021 17:00,43175,43175,43124,43124,20447,0
08-02-2021 18:00,43140.44141,43140.44141,42720,42720,20793,1
08-02-2021 19:00,42740,43102,42740,43102,21088,0
08-02-2021 20:00,43068,44218,43068,44218,21834,0
08-02-2021 21:00,44238,44627,44068,44627,22344,0
08-02-2021 22:00,44711,44723,44672,44672,23041,0
08-02-2021 23:00,44738.54297,46440,44738.54297,46440,24787,0
09-02-2021 00:00,46440,46849,46440,46849,26688,0
09-02-2021 01:00,46850,46850,45955,46203,27086,0
09-02-2021 02:00,46211,46211,45743,45743,27036,0
09-02-2021 03:00,45751,46722,45751,46722,27843,0
09-02-2021 04:00,46709.57031,46948.37891,46709.57031,46948.37891,28174,0
09-02-2021 05:00,46965,47069,46965,47069,28732,0
09-02-2021 06:00,47036,48244,47036,48244,29690,0
09-02-2021 07:00,48276,48276,47692.32422,47692.32422,30019,0
09-02-2021 08:00,47728,48004,47235,47235,30866,0
09-02-2021 09:00,47279,47279,46507,46547,31699,0
09-02-2021 10:00,46530,46530,45700,45700,32106,0
09-02-2021 11:00,45686,46473.625,45686,46473.625,32243,0
09-02-2021 12:00,46472,46472,45360,45360,28617,1
09-02-2021 13:00,45347,46318,45347,46318,21858,0
09-02-2021 14:00,46333,46644,46233.92188,46644,20215,0
09-02-2021 15:00,46675,46827,46675,46827,18565,0
09-02-2021 16:00,46833,47035.13281,46536,46536,17476,0
09-02-2021 17:00,46529.55078,46542,46411,46542,17096,0
09-02-2021 18:00,46541,47168,46541,47168,18745,0
09-02-2021 19:00,47128,47260,47118,47118,18584,0
09-02-2021 20:00,47119,47334,47119,47249,17984,0
09-02-2021 21:00,47200,47370,47200,47370,17790,0
09-02-2021 22:00,47333,47333,46613.16797,46889,17348,0
09-02-2021 23:00,46885,46885,46460.05469,46486,15902,0
10-02-2021 00:00,46486,46589,46486,46589,14213,0
10-02-2021 01:00,46573,46573,46296,46296,14125,0
10-02-2021 02:00,46281,46428,46281,46323,14104,0
10-02-2021 03:00,46314,46314,46240,46240,13335,0
10-02-2021 04:00,46237,46237,45744,46019,13161,1
10-02-2021 05:00,46023.22656,46267,46023.22656,46147,12635,0
10-02-2021 06:00,46146,46533,46146,46533,11832,0
10-02-2021 07:00,46524,46640,46524,46640,11532,0
10-02-2021 08:00,46630,46729,46630,46729,10811,0
10-02-2021 09:00,46729,46729,46571,46571,10172,0
10-02-2021 10:00,46570,47056.04297,46570,46660,10367,0
10-02-2021 11:00,46673,46673,46628,46628,10175,0
10-02-2021 12:00,46635,46635,45783,45783,11275,0
10-02-2021 13:00,45749,45749,45633,45633,11349,0
10-02-2021 14:00,45631,45631,44965,44965,11546,0
10-02-2021 15:00,45002,45002,44377.74609,44377.74609,12323,1
10-02-2021 16:00,44355,44787,44355,44787,12644,0
10-02-2021 17:00,44767,45026,44767,45026,12725,0
10-02-2021 18:00,45022,45116,45022,45116,10954,0
10-02-2021 19:00,45077,45234,45077,45234,10981,0
10-02-2021 20:00,45234,45234,44525,44525,10777,0
10-02-2021 21:00,44613,45040,44541,45040,10591,0
10-02-2021 22:00,45014,45258,45014,45234,10379,0
10-02-2021 23:00,45220,45220,44835,44835,10019,0
11-02-2021 00:00,44835,44835,44267,44267,10189,0
11-02-2021 01:00,44230,44444,44223,44223,9948,1
11-02-2021 02:00,44211,44777,44211,44777,9615,0
11-02-2021 03:00,44787,45435,44787,45435,9552,0
11-02-2021 04:00,45458,45458,44690,44745,9513,0
11-02-2021 05:00,44732,44732,44679,44679,9510,0
11-02-2021 06:00,44679,44773,44584,44584,9323,0
11-02-2021 07:00,44583,44809,44583,44699,9296,0
11-02-2021 08:00,44720,45046,44720,45046,9283,0
11-02-2021 09:00,45066,45539,44951,45539,9155,0
11-02-2021 10:00,45526,46323,45526,46323,8826,0
11-02-2021 11:00,46270,46270,46047,46047,8957,0
11-02-2021 12:00,46066,46536,46066,46536,7933,0
11-02-2021 13:00,46548,47545,46548,47545,9381,0
11-02-2021 14:00,47533,47942,47533,47942,9488,0
11-02-2021 15:00,47935,48030,47935,48030,8825,0
11-02-2021 16:00,48080,48080,47700,47700,8610,0
11-02-2021 17:00,47643,47670.20703,47430,47430,8645,0
11-02-2021 18:00,47413,47879.26563,47413,47713,8695,0
11-02-2021 19:00,47713,47801,47713,47801,8911,0
11-02-2021 20:00,47791,47839,47066,47066,9745,0
11-02-2021 21:00,47030,47030,46901,46901,10087,1
11-02-2021 22:00,46900,47689,46900,47689,10182,0
11-02-2021 23:00,47733,47966,47733,47966,10296,0
12-02-2021 00:00,47966,48540,47966,47967,10495,0
12-02-2021 01:00,47973,48525,47973,48525,10936,0
12-02-2021 02:00,48543,48543,47951,47951,11202,0
12-02-2021 03:00,47960,47960,47422,47591,11269,0
12-02-2021 04:00,47590,47590,47329,47329,11391,0
12-02-2021 05:00,47274,47423,47274,47290,11472,0
12-02-2021 06:00,47261,47468,47261,47366,11776,0
12-02-2021 07:00,47364,47364,47342.1875,47342.1875,11792,0
12-02-2021 08:00,47327,47327,47159,47159,11872,0
12-02-2021 09:00,47128,47389,47128,47389,11935,0
12-02-2021 10:00,47380,47389,47380,47389,11609,0
12-02-2021 11:00,47390,47662,47390,47662,11530,0
12-02-2021 12:00,47661,47796,47661,47761,11227,0
12-02-2021 13:00,47761,47926,47761,47926,9623,0
12-02-2021 14:00,47935.89063,47935.89063,46443,46443,12240,1
12-02-2021 15:00,46454.96875,47072,46454.96875,47039,12463,0
12-02-2021 16:00,47026,47618,47026,47618,12707,0
12-02-2021 17:00,47621,47753,47621,47753,12444,0
12-02-2021 18:00,47753,47753,47158,47270,12448,0
12-02-2021 19:00,47272,47288,47272,47288,12026,0
12-02-2021 20:00,47290,47647,47290,47647,11131,0
12-02-2021 21:00,47627,47909,47627,47909,10824,0
12-02-2021 22:00,47909,47909,47907,47907,10733,0
12-02-2021 23:00,47908,47908,47389,47389,10788,0
13-02-2021 00:00,47389,47500,47389,47500,10305,0
13-02-2021 01:00,47523,47712,47523,47712,9854,0
13-02-2021 02:00,47739,47946,47644,47946,9852,0
13-02-2021 03:00,47945.08984,47945.08984,47939,47940,9908,0
13-02-2021 04:00,47960,47993.57031,47960,47993.57031,9566,0
13-02-2021 05:00,47993,47993,47586,47965,9503,0
13-02-2021 06:00,47990.96484,47990.96484,47825,47825,9201,0
13-02-2021 07:00,47812,47833,47120,47120,9146,0
13-02-2021 08:00,47059,47460,47059,47460,9163,0
13-02-2021 09:00,47472,47472,47262,47262,9037,0
13-02-2021 10:00,47242,47242,46752,46752,9085,0
13-02-2021 11:00,46731,46847,46600,46600,9691,1
13-02-2021 12:00,46534,46902,46534,46902,9953,0
13-02-2021 13:00,46851,46975.44922,46582,46975.44922,9753,0
13-02-2021 14:00,46975.44922,46975.44922,46800,46964,6662,0
13-02-2021 15:00,46963,47155,46963,47155,6258,0
13-02-2021 16:00,47132,47174,47041,47174,5739,0
13-02-2021 17:00,47166,47166,46865.15234,46865.15234,5676,0
13-02-2021 18:00,46853,46853,46761,46761,5403,1
13-02-2021 19:00,46786,46886,46786,46837,5443,0
13-02-2021 20:00,46847,46900,46743,46900,5527,0
13-02-2021 21:00,46899,47133,46899,47133,5552,0
13-02-2021 22:00,47133,47188,47089,47089,5451,0
13-02-2021 23:00,47101,47177,47101,47177,5225,0
14-02-2021 00:00,47177,47618,47177,47618,5330,0
14-02-2021 01:00,47624,47624,47489,47489,5402,0
14-02-2021 02:00,47536,47536,47422.69531,47422.69531,5167,0
14-02-2021 03:00,47423,47423,47264,47264,4910,0
14-02-2021 04:00,47313,47546,47313,47546,4880,0
14-02-2021 05:00,47571.77734,48867.46094,47571.77734,48867.46094,5533,0
14-02-2021 06:00,48956,48956,48780,48780,6541,0
14-02-2021 07:00,48800,48800,48727,48780.19141,6640,0
14-02-2021 08:00,48802,48802,48701,48711,6510,1
14-02-2021 09:00,48739,49156,48739,49156,6702,0
14-02-2021 10:00,49155,49193,49029,49029,6872,0
14-02-2021 11:00,49078,49120,49078,49101,6195,0
14-02-2021 12:00,49100,49478,49100,49478,6303,0
14-02-2021 13:00,49441,49441,48772,48772,6822,0
14-02-2021 14:00,48778,48820,48763.22266,48763.22266,6955,0
14-02-2021 15:00,48764,48764,48530,48530,7221,1
14-02-2021 16:00,48526,48986,48526,48986,7202,0
14-02-2021 17:00,48990,48990,48608,48608,7157,0
14-02-2021 18:00,48605,48665,48605,48665,7168,0
14-02-2021 19:00,48698,48698,48488,48654,7171,0
14-02-2021 20:00,48654,48890,48654,48890,7139,0
14-02-2021 21:00,48882,48882,48820,48832.15234,6972,0
14-02-2021 22:00,48810,49162,48810,49081,7122,0
14-02-2021 23:00,49075,49075,48587,48587,7337,0
15-02-2021 00:00,48587,48747,48587,48747,7140,0
15-02-2021 01:00,48721,48721,47957,47957,7831,0
15-02-2021 02:00,47954,47954,46841,46841,10147,0
15-02-2021 03:00,46776,47036,46776,47036,10882,0
15-02-2021 04:00,47036,47036,46563,46821,11402,0
15-02-2021 05:00,46777,46777,46745,46745,10967,1
15-02-2021 06:00,46703,46906,46703,46859.42578,10069,0
15-02-2021 07:00,46842.83984,47249,46842.83984,47229,10270,0
15-02-2021 08:00,47240,47553,47240,47553,10326,0
15-02-2021 09:00,47551,47589,47440,47440,10282,0
15-02-2021 10:00,47447.45313,47775,47447.45313,47775,10154,0
15-02-2021 11:00,47788,47788,47748,47748,10137,0
15-02-2021 12:00,47789,47945,47566,47945,9796,0
15-02-2021 13:00,47944.28125,48000,47944.28125,47981,9488,0
15-02-2021 14:00,47989,47989,47535,47535,9431,1
15-02-2021 15:00,47554,47990,47554,47975,9066,0
15-02-2021 16:00,47976,48499,47976,48499,9295,0
15-02-2021 17:00,48504,48678.73047,48504,48529.84766,9496,0
15-02-2021 18:00,48558,48558,48386,48386,9564,0
15-02-2021 19:00,48328,48654,48328,48654,9568,0
15-02-2021 20:00,48661,48661,48579,48579,9521,0
15-02-2021 21:00,48585,48585,48157,48157,9705,0
15-02-2021 22:00,48178,48313,47999,48313,9870,0
15-02-2021 23:00,48268,48288,47941,47941,9880,0
16-02-2021 00:00,47941,47941,47640.66406,47640.66406,10212,1
16-02-2021 01:00,47700,48276,47643,48276,9544,0
16-02-2021 02:00,48276,48497,48276,48497,7411,0
16-02-2021 03:00,48481,49623,48481,49623,8269,0
16-02-2021 04:00,49650,49650,49422,49422,8778,0
16-02-2021 05:00,49423,49423,49176,49176,8743,0
16-02-2021 06:00,49200,49200,49027,49027,8696,0
16-02-2021 07:00,49054.10547,49200,49007,49200,8398,0
16-02-2021 08:00,49200,49301,49102,49301,8290,0
16-02-2021 09:00,49306.06641,49311,49306.06641,49311,8316,0
16-02-2021 10:00,49320,49320,49040,49040,8509,0
16-02-2021 11:00,49040,49040,48875,48925,8451,0
16-02-2021 12:00,48908,49626,48908,49626,11408,0
16-02-2021 13:00,49590,49590,48870,48870,11693,0
16-02-2021 14:00,48950,49299.14453,48816,49299.14453,12047,0
16-02-2021 15:00,49293,49293,48948,48948,12184,0
16-02-2021 16:00,48970,48970,48123.14844,48123.14844,12621,1
16-02-2021 17:00,48114,48365.32422,48114,48214,12959,0
16-02-2021 18:00,48194,48628,48194,48628,13334,0
16-02-2021 19:00,48625,48625,48547,48547,13312,0
16-02-2021 20:00,48525,48714,48274,48714,13365,0
16-02-2021 21:00,48749,48749,48550,48550,13192,0
16-02-2021 22:00,48544,49167,48544,49167,13108,0
16-02-2021 23:00,49161,49225,49157,49225,13040,0
17-02-2021 00:00,49225,49318,49079,49079,12764,0
17-02-2021 01:00,49073,49308,49073,49308,12626,0
17-02-2021 02:00,49301,50215,49301,49690,12920,0
17-02-2021 03:00,49689,49689,49644,49686,11473,0
17-02-2021 04:00,49680,49680,49353,49353,10500,0
17-02-2021 05:00,49353,49700,49328,49700,10287,0
17-02-2021 06:00,49701,50664,49701,50664,10805,0
17-02-2021 07:00,50695,51265,50695,51265,11942,0
17-02-2021 08:00,51288,51288,51025,51096,12499,0
17-02-2021 09:00,51119,51560,51119,51560,12738,0
17-02-2021 10:00,51556,51647,51308,51308,12679,0
17-02-2021 11:00,51309,51338,51309,51338,12819,0
17-02-2021 12:00,51318,51369,51123,51123,10063,1
17-02-2021 13:00,51131,51217,50739,51217,9883,0
17-02-2021 14:00,51215,51310,51215,51310,9528,0
17-02-2021 15:00,51299.33984,51639,51192,51192,9530,0
17-02-2021 16:00,51235,51267,51098,51267,8895,0
17-02-2021 17:00,51268,51370,51268,51370,8462,0
17-02-2021 18:00,51388,51481,51388,51445,8077,0
17-02-2021 19:00,51454,52128,51454,52128,8622,0
17-02-2021 20:00,52130,52262,52130,52262,8972,0
17-02-2021 21:00,52261,52376,52261,52376,9147,0
17-02-2021 22:00,52376,52376,52096,52096,9140,0
